video_id,title,publishedAt,publishtime,views,likes,comments,duration,subscriber_count,duration_seconds,duration_minutes,video_type,thumbnail_url
F-TeJfFmGkM,Addressing my Insecurities.. Quarantine Glow Down,17-04-2020,14:49:34Z,321917,13877,1807,PT12M30S,7260000,750,12,Full Video,https://i.ytimg.com/vi/F-TeJfFmGkM/hqdefault.jpg
jdqhy3GSDhM,TikTok Must Haves - LEGGING Edition! Are They HopeScope Approved??,14-04-2020,17:26:59Z,472518,11851,603,PT10M3S,7260000,603,10,Full Video,https://i.ytimg.com/vi/jdqhy3GSDhM/hqdefault.jpg
VVb6IX1FvRs,Testing Viral Clothing DIY's,10-04-2020,17:12:20Z,2152638,42551,990,PT10M9S,7260000,609,10,Full Video,https://i.ytimg.com/vi/VVb6IX1FvRs/hqdefault.jpg
178X8k09TQ0,Affordable Amazon Jogger Haul,08-04-2020,15:33:33Z,231966,7315,437,PT8M23S,7260000,503,8,Full Video,https://i.ytimg.com/vi/178X8k09TQ0/hqdefault.jpg
#NAME?,SWIM in These Sports Bras! LIFE HACK,05-04-2020,17:00:00Z,135401,4811,330,PT6M10S,7260000,370,6,Full Video,https://i.ytimg.com/vi/-Hoi51iKoGI/hqdefault.jpg
oaQPnRt-s3w,Testing Target’s NEW Activewear! Cheap and Trendy,02-04-2020,16:00:23Z,362212,11601,549,PT12M47S,7260000,767,13,Full Video,https://i.ytimg.com/vi/oaQPnRt-s3w/hqdefault.jpg
3dFA6Vt3jZI,Cozy Athliesure Haul + LIVE 20 min Abs at Home Workout,30-03-2020,18:32:31Z,233146,6284,2210,PT28M27S,7260000,1707,28,Full Video,https://i.ytimg.com/vi/3dFA6Vt3jZI/hqdefault.jpg
5LvTt_8AGEM,Testing $5 Activewear and Home Fitness Equipment!,27-03-2020,17:00:05Z,224226,8297,2121,PT9M48S,7260000,588,10,Full Video,https://i.ytimg.com/vi/5LvTt_8AGEM/hqdefault.jpg
g6c4cS_xMv0,lululemon gone TOO FAR?,25-03-2020,16:59:36Z,997029,27049,1324,PT12M4S,7260000,724,12,Full Video,https://i.ytimg.com/vi/g6c4cS_xMv0/hqdefault.jpg
X0Al6QYnrUY,What is OFF-WHITE and is it Worth the Money??,17-03-2020,15:00:10Z,400228,14026,3746,PT10M24S,7260000,624,10,Full Video,https://i.ytimg.com/vi/X0Al6QYnrUY/hqdefault.jpg
JzZzl1KuYLM,I Bought Amazon's MOST and LEAST Expensive Leggings!!,13-03-2020,14:00:04Z,218688,8141,988,PT7M8S,7260000,428,7,Full Video,https://i.ytimg.com/vi/JzZzl1KuYLM/hqdefault.jpg
kfDGdu42EK4,WHAT HAPPENED DOYOUEVEN?? 2020 Review,11-03-2020,14:00:20Z,244573,7054,525,PT12M37S,7260000,757,13,Full Video,https://i.ytimg.com/vi/kfDGdu42EK4/hqdefault.jpg
rZMI8ProU68,"Testing ""Squat Proof"" Amazon Leggings *they lied*",08-03-2020,16:00:07Z,322557,8014,3236,PT8M44S,7260000,524,9,Full Video,https://i.ytimg.com/vi/rZMI8ProU68/hqdefault.jpg
UV20Ul9ka-w,Losing 20 Pounds and KEEPING it OFF Tips and Tricks : 75 Hard Phase 1,29-02-2020,16:00:04Z,440839,10146,535,PT15M9S,7260000,909,15,Full Video,https://i.ytimg.com/vi/UV20Ul9ka-w/hqdefault.jpg
AFgiFjeT4ig,"The Ugly Truth About OUTLET STORES: Lululemon, Nike, Adidas EXPOSED",27-02-2020,15:00:02Z,956931,18491,811,PT14M26S,7260000,866,14,Full Video,https://i.ytimg.com/vi/AFgiFjeT4ig/hqdefault.jpg
CI0fUbc3xDE,trying something new,25-02-2020,15:00:01Z,106022,3934,295,PT8M15S,7260000,495,8,Full Video,https://i.ytimg.com/vi/CI0fUbc3xDE/hqdefault.jpg
qjjWgNred2o,The Origin of Women’s Activewear: Lorna Jane Review,20-02-2020,15:00:14Z,256361,7654,1276,PT14M7S,7260000,847,14,Full Video,https://i.ytimg.com/vi/qjjWgNred2o/hqdefault.jpg
UpTNpF8vm6E,MOST vs LEAST Squat Proof LULULEMON LEGGINGS! *with science*,13-02-2020,15:00:13Z,290361,8597,5999,PT13M56S,7260000,836,14,Full Video,https://i.ytimg.com/vi/UpTNpF8vm6E/hqdefault.jpg
00l6qfckFK4,ALPHALETE MUST HAVES + NEW Alphalux Deets,08-02-2020,14:30:00Z,130011,4257,351,PT15M30S,7260000,930,16,Full Video,https://i.ytimg.com/vi/00l6qfckFK4/hqdefault.jpg
qf_0C3r-wAQ,"🐪 -Toe-less Leggings! SUCKED IN, NOT HELD BACK. LNDR Review",31-01-2020,15:00:23Z,251474,8266,5913,PT12M43S,7260000,763,13,Full Video,https://i.ytimg.com/vi/qf_0C3r-wAQ/hqdefault.jpg
0tgESjU6A7Q,"Testing iNfLuEnCeR Activewear // Fit Angel, Corio, Nasty Fit",23-01-2020,16:39:37Z,392027,9440,419,PT15M38S,7260000,938,16,Full Video,https://i.ytimg.com/vi/0tgESjU6A7Q/hqdefault.jpg
QCUuBDTV8YY,"PLAYBOY makes LEGGINGS?? NOT what I was expecting... Review, Wear Test and Hotel Adventures 🥰",17-01-2020,15:00:04Z,125168,4517,337,PT10M18S,7260000,618,10,Full Video,https://i.ytimg.com/vi/QCUuBDTV8YY/hqdefault.jpg
Ws5cin-Y8NM,"I LOST 18 LBS of FAT in 2 MONTHS: Diet, Workouts, Tips",10-01-2020,15:29:47Z,2077741,52806,1715,PT19M17S,7260000,1157,19,Full Video,https://i.ytimg.com/vi/Ws5cin-Y8NM/hqdefault.jpg
iza_k8eW6p4,24 HOURS in my CLOSET Challenge with my Dogs!!,06-01-2020,16:07:11Z,246601,6408,199,PT9M3S,7260000,543,9,Full Video,https://i.ytimg.com/vi/iza_k8eW6p4/hqdefault.jpg
_qxCbT5movY,"Instagram Brand ""Ambassador"" Scam?! Astoria Active Review..",21-12-2019,15:32:13Z,252373,7568,397,PT10M8S,7260000,608,10,Full Video,https://i.ytimg.com/vi/_qxCbT5movY/hqdefault.jpg
QRghWa9SDTw,STINK PROOF Workout Leggings you DON'T have to Wash?! Testing the Sweatflow Leggings for a WEEK,17-12-2019,18:06:03Z,261378,7005,355,PT13M6S,7260000,786,13,Full Video,https://i.ytimg.com/vi/QRghWa9SDTw/hqdefault.jpg
FVvM_uz_P_E,Gymshark's Apology to me...,25-11-2019,17:30:00Z,389992,9243,447,PT16M9S,7260000,969,16,Full Video,https://i.ytimg.com/vi/FVvM_uz_P_E/hqdefault.jpg
lHbxFxYFbC8,The ULTIMATE PTULA REVIEW Ft. Women's and NEW Men's Line!,22-11-2019,16:00:06Z,297371,6288,1829,PT16M25S,7260000,985,16,Full Video,https://i.ytimg.com/vi/lHbxFxYFbC8/hqdefault.jpg
gQyZcqlmAok,LAST MINUTE Christmas Gift Ideas for Anyone!,15-11-2019,15:17:16Z,140423,4872,277,PT16M42S,7260000,1002,17,Full Video,https://i.ytimg.com/vi/gQyZcqlmAok/hqdefault.jpg
gc67N_x4jRs,NO BULL Activewear + Shoe Review! (that's actually the name of the brand),09-11-2019,18:11:55Z,200194,5995,1387,PT13M27S,7260000,807,13,Full Video,https://i.ytimg.com/vi/gc67N_x4jRs/hqdefault.jpg
d6jSFZZy-cQ,FULL DAY OF SHOPPING! + Luxury Gift GIVEAWAY,31-10-2019,14:00:07Z,200338,5705,335,PT12M48S,7260000,768,13,Full Video,https://i.ytimg.com/vi/d6jSFZZy-cQ/hqdefault.jpg
_uJItkGljMo,Testing The World's First ZIP OFF Leggings!,27-10-2019,15:30:00Z,203066,6521,3575,PT8M33S,7260000,513,9,Full Video,https://i.ytimg.com/vi/_uJItkGljMo/hqdefault.jpg
dc-jbaiS2lI,CHEAP vs EXPENSIVE SHAPEWEAR Leggings and Shorts!,17-10-2019,14:15:39Z,468974,10254,456,PT16M37S,7260000,997,17,Full Video,https://i.ytimg.com/vi/dc-jbaiS2lI/hqdefault.jpg
4odnquP2qAE,I Didn’t Want to Post This.. Gymshark X Whitney Simmons,09-10-2019,14:03:48Z,539290,22453,12452,PT14M49S,7260000,889,15,Full Video,https://i.ytimg.com/vi/4odnquP2qAE/hqdefault.jpg
qwCIq4oTApY,CRAZY Leggings you Didn't Know Exist + I GOT SCAMMED???,24-09-2019,14:00:11Z,722736,19665,424,PT11M9S,7260000,669,11,Full Video,https://i.ytimg.com/vi/qwCIq4oTApY/hqdefault.jpg
jdsS3E-VXgE,NEW Alphalete Aero Leggings VS Revival Leggings,21-09-2019,14:06:23Z,144554,4286,323,PT9M46S,7260000,586,10,Full Video,https://i.ytimg.com/vi/jdsS3E-VXgE/hqdefault.jpg
dKz4H9U48pc,THE WEIRDEST Fashion Trend // French Cut Leggings,18-09-2019,14:00:12Z,338042,7530,294,PT9M46S,7260000,586,10,Full Video,https://i.ytimg.com/vi/dKz4H9U48pc/hqdefault.jpg
NtXaxZwgnao,My MOST REQUESTED REVIEW Curves and Combatboots Haul + Wear Test,28-08-2019,15:06:45Z,312087,9118,5264,PT14M45S,7260000,885,15,Full Video,https://i.ytimg.com/vi/NtXaxZwgnao/hqdefault.jpg
LvQCLSSqBDM,We need to talk... Weight Gain. Keto Disaster. Getting Motivated.,21-08-2019,14:00:05Z,521735,14045,3322,PT21M11S,7260000,1271,21,Full Video,https://i.ytimg.com/vi/LvQCLSSqBDM/hqdefault.jpg
cWY0bogFGRI,THE LIFE HACK EVERY GIRL NEEDS... No More Bra Pad Inserts??,16-08-2019,14:30:00Z,520169,10209,529,PT10M1S,7260000,601,10,Full Video,https://i.ytimg.com/vi/cWY0bogFGRI/hqdefault.jpg
d4T9ErtRlIY,Wearing 80s VINTAGE for a WEEK *Embarrassing but Worth it*,31-07-2019,18:04:12Z,1043818,22092,1367,PT24M7S,7260000,1447,24,Full Video,https://i.ytimg.com/vi/d4T9ErtRlIY/hqdefault.jpg
byv5oRb47ek,WTH COSTOCO?? Clothing Haul Hits and Misses,25-07-2019,14:30:01Z,334234,8476,854,PT8M50S,7260000,530,9,Full Video,https://i.ytimg.com/vi/byv5oRb47ek/hqdefault.jpg
FCrvT2f4b2o,The Truth About Body Engineers..,22-07-2019,22:49:58Z,361120,9950,440,PT12M1S,7260000,721,12,Full Video,https://i.ytimg.com/vi/FCrvT2f4b2o/hqdefault.jpg
OqFr48Gjvko,HUGE *super cute* Summer Haul! (pls confiscate my credit card),18-07-2019,14:30:00Z,194232,7855,296,PT9M49S,7260000,589,10,Full Video,https://i.ytimg.com/vi/OqFr48Gjvko/hqdefault.jpg
cBCdcKljsMU,A Very SPICY Activewear Haul // Mina Sportswear + Luxury NYC Gym,14-07-2019,15:00:08Z,290878,7022,338,PT9M23S,7260000,563,9,Full Video,https://i.ytimg.com/vi/cBCdcKljsMU/hqdefault.jpg
JTNcVto53ko,Lulu has Skincare?? // lululemon SelfCare Unboxing and Honest Review,12-07-2019,17:12:45Z,194408,4967,281,PT12M37S,7260000,757,13,Full Video,https://i.ytimg.com/vi/JTNcVto53ko/hqdefault.jpg
-4pJlbpQPXA,YOUTUBE ADS MADE ME BUY IT Carbon38 TAKARA Review,03-07-2019,14:00:01Z,210841,6949,353,PT6M22S,7260000,382,6,Full Video,https://i.ytimg.com/vi/-4pJlbpQPXA/hqdefault.jpg
NAe-gFnAqIM,It’s ACTIVEWEAR & a SWIMSUIT?! Gym to Swim Victoria's Secret PINK Review,30-06-2019,15:00:02Z,207777,5651,246,PT9M54S,7260000,594,10,Full Video,https://i.ytimg.com/vi/NAe-gFnAqIM/hqdefault.jpg
F_RaP1dQo0s,Wearing ONLY THRIFTED CLOTHING for a WEEK,27-06-2019,14:00:06Z,346278,8968,334,PT11M28S,7260000,688,11,Full Video,https://i.ytimg.com/vi/F_RaP1dQo0s/hqdefault.jpg
0Gs0nkeKFro,A DRESS Made From LEGGINGS?! CONCERNS with BuffBunny Collection + Summer Launch Must Haves,22-06-2019,17:33:45Z,238159,7730,4468,PT12M45S,7260000,765,13,Full Video,https://i.ytimg.com/vi/0Gs0nkeKFro/hqdefault.jpg
bKcVjDTXHbM,CHEAP and TRENDY Gym Clothes - ACTUALLY WORTH YOUR MONEY,19-06-2019,14:00:04Z,497231,12987,466,PT14M36S,7260000,876,15,Full Video,https://i.ytimg.com/vi/bKcVjDTXHbM/hqdefault.jpg
nyLQPXEDgNs,Under Armour PROJECT ROCK - Testing the Men's AND Women's Line!,09-06-2019,17:58:42Z,209392,9915,872,PT11M22S,7260000,682,11,Full Video,https://i.ytimg.com/vi/nyLQPXEDgNs/hqdefault.jpg
NZa3mRGfRN0,"FENDI SPORTS BRA REVIEW (Ya know, Like in the Old Town Road Song)",06-06-2019,15:58:15Z,218786,7672,318,PT9M6S,7260000,546,9,Full Video,https://i.ytimg.com/vi/NZa3mRGfRN0/hqdefault.jpg
eo5vn_EbaAw,DIY CLOSET ORGANIZATION HACKS on a BUDGET// Activewear Hoarder Declutters Marie Kondo Style,31-05-2019,16:27:23Z,127573,5310,198,PT6M40S,7260000,400,7,Full Video,https://i.ytimg.com/vi/eo5vn_EbaAw/hqdefault.jpg
5uvZsM_A55Y,TESTING INSTAGRAM ACTIVEWEAR! SET Active - Hit or Miss??,24-05-2019,14:00:02Z,535429,11078,612,PT10M,7260000,600,10,Full Video,https://i.ytimg.com/vi/5uvZsM_A55Y/hqdefault.jpg
Izcn_pVbGRQ,Trying on ALL of my GYM CLOTHES! Massive Closet Tour,20-05-2019,13:59:30Z,234995,15753,5268,PT9M2S,7260000,542,9,Full Video,https://i.ytimg.com/vi/Izcn_pVbGRQ/hqdefault.jpg
wmaveb5MYX0,My FAVORITE CAMO Leggings // Cheap and Trendy Options,04-05-2019,17:45:02Z,167372,5807,656,PT9M23S,7260000,563,9,Full Video,https://i.ytimg.com/vi/wmaveb5MYX0/hqdefault.jpg
BaapnwaYFdc,MY EPIC HAIR TRANSFORMATION!,01-05-2019,18:00:00Z,169845,6491,500,PT3M23S,7260000,203,3,Shorts,https://i.ytimg.com/vi/BaapnwaYFdc/hqdefault.jpg
#NAME?,NEW Workout Gear for SPRING! Try On + Review,27-04-2019,14:26:37Z,232490,6493,544,PT12M14S,7260000,734,12,Full Video,https://i.ytimg.com/vi/-eCGKTm-dD8/hqdefault.jpg
nr7CZHp3UQg,Reviewing Brands that STOLE my Videos for Their Ads,24-04-2019,18:35:21Z,1019223,27330,765,PT8M4S,7260000,484,8,Full Video,https://i.ytimg.com/vi/nr7CZHp3UQg/hqdefault.jpg
HcVlHQJl12M,Reviewing Activewear Brands I HATE,20-04-2019,14:00:01Z,990374,14636,1021,PT11M16S,7260000,676,11,Full Video,https://i.ytimg.com/vi/HcVlHQJl12M/hqdefault.jpg
BRma8VFZAPI,I Needed A BACKGROUND CHECK to Buy These Luxury Leggings,12-04-2019,14:00:00Z,1041831,21150,951,PT13M23S,7260000,803,13,Full Video,https://i.ytimg.com/vi/BRma8VFZAPI/hqdefault.jpg
NH1WPuwcChc,Kate Spade Designer Activewear Review,23-03-2019,13:32:35Z,846418,12011,551,PT11M10S,7260000,670,11,Full Video,https://i.ytimg.com/vi/NH1WPuwcChc/hqdefault.jpg
GORCUWT5h7U,Subscribers Pick my Amazon Haul!,15-03-2019,15:08:33Z,664607,13783,566,PT16M13S,7260000,973,16,Full Video,https://i.ytimg.com/vi/GORCUWT5h7U/hqdefault.jpg
iXoba0Bwaqk,Selena Gomez X Puma AM I SUPPOSE TO WORKOUT IN THESE?? Lol,05-03-2019,15:01:02Z,784300,18278,435,PT8M28S,7260000,508,8,Full Video,https://i.ytimg.com/vi/iXoba0Bwaqk/hqdefault.jpg
wY9Ade-XEl4,"Shopping in the KIDS SECTION! Ivivva, Nike, Adidas, Old Navy, Justice",24-02-2019,18:17:33Z,1047173,18055,1275,PT11M51S,7260000,711,12,Full Video,https://i.ytimg.com/vi/wY9Ade-XEl4/hqdefault.jpg
3qnuNgJRT28,BRATZ CHALLENGE Fitness Edition,20-02-2019,17:21:55Z,57120,3666,375,PT8M49S,7260000,529,9,Full Video,https://i.ytimg.com/vi/3qnuNgJRT28/hqdefault.jpg
_IA3e0fNfTg,NIKE VS. ADIDAS VS. UNDER ARMOUR // Battle of the Brands!,13-02-2019,16:16:14Z,805984,15950,1294,PT17M31S,7260000,1051,18,Full Video,https://i.ytimg.com/vi/_IA3e0fNfTg/hqdefault.jpg
FF7Jkcz0SQQ,MUST HAVE Leggings for Cold Weather,06-02-2019,18:50:25Z,157983,5366,333,PT7M,7260000,420,7,Full Video,https://i.ytimg.com/vi/FF7Jkcz0SQQ/hqdefault.jpg
t1rGKPFtroY,James Charles LEGGINGS??  SISTERS Sportswear Review,30-01-2019,15:08:00Z,412931,15673,740,PT7M31S,7260000,451,8,Full Video,https://i.ytimg.com/vi/t1rGKPFtroY/hqdefault.jpg
URW83nrpy-U,I HATE GYMSHARK?? Current thoughts on this Brand,16-01-2019,17:46:44Z,376531,12398,826,PT10M8S,7260000,608,10,Full Video,https://i.ytimg.com/vi/URW83nrpy-U/hqdefault.jpg
wuXqgekrOps,Subscribers Pick my Gym Outfit *EMBARRASSING*,10-01-2019,15:00:10Z,222935,8089,226,PT6M20S,7260000,380,6,Full Video,https://i.ytimg.com/vi/wuXqgekrOps/hqdefault.jpg
gctEbMjoQVA,BEST Activewear of 2018,06-01-2019,15:06:57Z,318032,7374,372,PT12M18S,7260000,738,12,Full Video,https://i.ytimg.com/vi/gctEbMjoQVA/hqdefault.jpg
tGpzRjbnQU8,I Bought the WORST Rated Victoria's Secret Sport Items,21-12-2018,18:19:45Z,943421,19425,457,PT9M42S,7260000,582,10,Full Video,https://i.ytimg.com/vi/tGpzRjbnQU8/hqdefault.jpg
Klq8bEeHE-c,TRY ON / REVIEW of ALL my JOGGERS,13-12-2018,15:06:06Z,338028,6747,422,PT11M23S,7260000,683,11,Full Video,https://i.ytimg.com/vi/Klq8bEeHE-c/hqdefault.jpg
FT1wSjZLQU0,GETTING PERSONAL: Physique Update + Day of Meals for Fat Loss,10-12-2018,15:34:13Z,88044,3263,248,PT9M34S,7260000,574,10,Full Video,https://i.ytimg.com/vi/FT1wSjZLQU0/hqdefault.jpg
oAhY21rrwiw,Wearing WEIRD INSTAGRAM AD Leggings for a Week,01-12-2018,15:58:30Z,957055,36237,795,PT10M8S,7260000,608,10,Full Video,https://i.ytimg.com/vi/oAhY21rrwiw/hqdefault.jpg
uXh_S-JQ4Xg,Sommer Ray Activewear Review // Haul + Wear Test,29-11-2018,15:05:59Z,314175,7639,546,PT9M37S,7260000,577,10,Full Video,https://i.ytimg.com/vi/uXh_S-JQ4Xg/hqdefault.jpg
l5zxBPC_Mx4,Skin Care + Hair Care + Self Tanning Routine! (AFFORDABLE! Everything Under $30),23-11-2018,19:03:53Z,72610,2054,111,PT6M12S,7260000,372,6,Full Video,https://i.ytimg.com/vi/l5zxBPC_Mx4/hqdefault.jpg
Mdmiw9tf0W4,I Bought the WORST Rated Forever21 Items! Activewear and Swimwear,21-11-2018,19:15:18Z,887484,19835,532,PT9M53S,7260000,593,10,Full Video,https://i.ytimg.com/vi/Mdmiw9tf0W4/hqdefault.jpg
LCDC63aWvDY,"NEW and Noteworthy Gym Clothes! Align Joggers, Balance Athletica, XXIV, and more",05-11-2018,19:26:59Z,167906,4624,360,PT10M1S,7260000,601,10,Full Video,https://i.ytimg.com/vi/LCDC63aWvDY/hqdefault.jpg
eK38ORdPOC4,"GOALS to GET LEAN,  PHYSIQUE UPDATE, GETTING OUT of a RUT",31-10-2018,15:18:54Z,119171,4295,582,PT8M40S,7260000,520,9,Full Video,https://i.ytimg.com/vi/eK38ORdPOC4/hqdefault.jpg
MAS1ix-IZyw,Cheap and Trendy Zaful Activewear,18-10-2018,14:00:04Z,155808,4113,188,PT5M53S,7260000,353,6,Full Video,https://i.ytimg.com/vi/MAS1ix-IZyw/hqdefault.jpg
yzaVxmCzN8M,Saying goodbye.,14-10-2018,14:00:04Z,160991,10930,392,PT6M51S,7260000,411,7,Full Video,https://i.ytimg.com/vi/yzaVxmCzN8M/hqdefault.jpg
GLV0aw1bS-A,BATTLE of the BOOTY SCRUNCH Leggings // CLS vs ABS2B vs Til You Collapse,06-10-2018,14:30:41Z,267437,5042,364,PT7M54S,7260000,474,8,Full Video,https://i.ytimg.com/vi/GLV0aw1bS-A/hqdefault.jpg
QHZslCHDcFY,CHEAP and TRENDY Current Activewear FAVORITES! Under $25,29-09-2018,15:30:24Z,220085,6980,276,PT8M16S,7260000,496,8,Full Video,https://i.ytimg.com/vi/QHZslCHDcFY/hqdefault.jpg
4ZN1Rna8xLM,I TRIED WORKING OUT in SAUNA SUITS for A WEEK,22-09-2018,18:15:42Z,511284,11184,425,PT11M41S,7260000,701,12,Full Video,https://i.ytimg.com/vi/4ZN1Rna8xLM/hqdefault.jpg
8AYlbJaNA9I,"Testing ""Compression"" Leggings and Shorts // Ever Forward Review",11-09-2018,14:26:46Z,184142,5013,284,PT9M26S,7260000,566,9,Full Video,https://i.ytimg.com/vi/8AYlbJaNA9I/hqdefault.jpg
on-uoEBjwks,Kardashian Booty Leggings?? Good American Active Review,06-09-2018,13:59:53Z,317536,8220,453,PT7M57S,7260000,477,8,Full Video,https://i.ytimg.com/vi/on-uoEBjwks/hqdefault.jpg
1yFPovr-9IY,"$2,200 Gucci Leggings?! WHY U SO MUCH $$$",29-08-2018,14:00:46Z,669505,14869,996,PT9M31S,7260000,571,10,Full Video,https://i.ytimg.com/vi/1yFPovr-9IY/hqdefault.jpg
n-YlqalkGWc,The TRUTH About Gymshark Swimwear,22-08-2018,13:55:42Z,357609,7765,299,PT8M59S,7260000,539,9,Full Video,https://i.ytimg.com/vi/n-YlqalkGWc/hqdefault.jpg
CNdlI0Lx_WY,HUGE WHITEFOX Activewear and Swimsuit Haul,09-08-2018,15:18:45Z,384007,7022,429,PT12M25S,7260000,745,12,Full Video,https://i.ytimg.com/vi/CNdlI0Lx_WY/hqdefault.jpg
7AcpjqIKe9Y,I  Bought the WORST RATED Amazon Leggings,02-08-2018,14:03:02Z,1102181,14623,548,PT10M53S,7260000,653,11,Full Video,https://i.ytimg.com/vi/7AcpjqIKe9Y/hqdefault.jpg
gUKIgMtqT8w,Affordable Gym Clothes Under $35 // MyProtein New Releases,27-07-2018,23:20:48Z,119069,3744,221,PT7M40S,7260000,460,8,Full Video,https://i.ytimg.com/vi/gUKIgMtqT8w/hqdefault.jpg
T8WF9T583yg,BEST Matching Sets for the Gym // Flexxfit Activewear Review,20-07-2018,14:49:29Z,124953,3949,257,PT7M41S,7260000,461,8,Full Video,https://i.ytimg.com/vi/T8WF9T583yg/hqdefault.jpg
DQVnSK_PwBc,I Bought the WORST Rated Items from Lululemon // Try on Haul,18-07-2018,14:10:25Z,845148,13188,501,PT8M35S,7260000,515,9,Full Video,https://i.ytimg.com/vi/DQVnSK_PwBc/hqdefault.jpg
pBXxlo2-IRE,"A Very ""Extra"" Gym Clothing Haul // BlackMilk Activewear Review + Wear Test",12-07-2018,14:23:54Z,324962,4732,252,PT7M27S,7260000,447,7,Full Video,https://i.ytimg.com/vi/pBXxlo2-IRE/hqdefault.jpg
oiKzTJuHd9I,MY GYM SHORTS COLLECTION // The BEST and the... Not so Great,26-06-2018,14:15:00Z,309724,5496,281,PT7M57S,7260000,477,8,Full Video,https://i.ytimg.com/vi/oiKzTJuHd9I/hqdefault.jpg
NhwJoW8uzRQ,The BIGGEST Workout Clothing Haul YET,24-06-2018,17:02:24Z,264588,6377,1639,PT10M55S,7260000,655,11,Full Video,https://i.ytimg.com/vi/NhwJoW8uzRQ/hqdefault.jpg
nu3bfCDd-rw,SISTER BUYS MY SWIMSUITS // $15 Bikini Haul,13-06-2018,15:02:22Z,267771,6422,259,PT5M44S,7260000,344,6,Full Video,https://i.ytimg.com/vi/nu3bfCDd-rw/hqdefault.jpg
p4Y40q1uNYA,"Fitness HOLY GRAILS : Cheap Leggings, Workouts, Recipes, and more!",09-06-2018,14:39:02Z,199813,7380,411,PT10M,7260000,600,10,Full Video,https://i.ytimg.com/vi/p4Y40q1uNYA/hqdefault.jpg
ikeUQgVe0m0,Athleta Sporty Swimsuits Haul / PRACTICAL or just PRICEY??,27-05-2018,18:06:16Z,174494,4690,239,PT8M41S,7260000,521,9,Full Video,https://i.ytimg.com/vi/ikeUQgVe0m0/hqdefault.jpg
CUZMbT7xBbc,NEW Fabletics X Demi Lovato 2018 Review,16-05-2018,15:17:23Z,190102,4712,267,PT9M8S,7260000,548,9,Full Video,https://i.ytimg.com/vi/CUZMbT7xBbc/hqdefault.jpg
W_UhupC09S4,"NEW Alphalete: Cross Sets, New Revival Legging Colors Squat Tested, Seamless Underwear",12-05-2018,14:45:00Z,102927,3682,308,PT8M47S,7260000,527,9,Full Video,https://i.ytimg.com/vi/W_UhupC09S4/hqdefault.jpg
60um_GD71Q0,HUGE NEW Lululemon Spring Haul + COLDEST Photoshoot BTS,07-05-2018,17:28:09Z,256091,4943,398,PT8M46S,7260000,526,9,Full Video,https://i.ytimg.com/vi/60um_GD71Q0/hqdefault.jpg
eae2YDODdoA,Wearing $5 LULULEMON & GYMSHARK for a WEEK! THRIFT HAUL,30-04-2018,17:07:37Z,629320,17083,586,PT9M46S,7260000,586,10,Full Video,https://i.ytimg.com/vi/eae2YDODdoA/hqdefault.jpg
rFRokzeSyug,Testing the ULTIMATE Sports Bra. I'm SHOOK but my Chest Isn't? LOL...,27-04-2018,14:02:44Z,202704,5581,361,PT7M54S,7260000,474,8,Full Video,https://i.ytimg.com/vi/rFRokzeSyug/hqdefault.jpg
3O8bgUi-oV4,LULULEMON WHO?? Affordable Amazon Queenie Ke Collection Review,24-04-2018,13:59:48Z,323253,9239,369,PT7M9S,7260000,429,7,Full Video,https://i.ytimg.com/vi/3O8bgUi-oV4/hqdefault.jpg
y-tUh4XQtbM,HUGE ASOS Activewear Haul (Major Fails + Successes),18-04-2018,13:59:28Z,200661,5360,582,PT11M51S,7260000,711,12,Full Video,https://i.ytimg.com/vi/y-tUh4XQtbM/hqdefault.jpg
kCasb1-Sk4Y,"Testing ""FITSPO"" Activewear : In Depth Cleo Harper Review",10-04-2018,14:01:40Z,78405,3854,212,PT6M44S,7260000,404,7,Full Video,https://i.ytimg.com/vi/kCasb1-Sk4Y/hqdefault.jpg
BI0XxPqLfLY,"INSTAGRAM MADE ME Buy It: Gymshark, Paragon, Bombshell, Stronger REVIEWS",05-04-2018,18:15:46Z,185274,4929,433,PT9M16S,7260000,556,9,Full Video,https://i.ytimg.com/vi/BI0XxPqLfLY/hqdefault.jpg
6dSclVcV3XU,"Current Fit, Fashion, Food OBSESSIONS /March Must Haves",31-03-2018,14:00:02Z,72878,3230,237,PT11M43S,7260000,703,12,Full Video,https://i.ytimg.com/vi/6dSclVcV3XU/hqdefault.jpg
IBt0AdrxQos,Testing Amazon Prime Swimsuits // Under $20 - Hit or Miss??,25-03-2018,19:56:03Z,835109,12493,517,PT7M56S,7260000,476,8,Full Video,https://i.ytimg.com/vi/IBt0AdrxQos/hqdefault.jpg
8iYDtQ6gt-I,White Fox X Sarah’s Day HONEST Review | Worth it??,16-03-2018,14:20:14Z,212686,4773,274,PT8M7S,7260000,487,8,Full Video,https://i.ytimg.com/vi/8iYDtQ6gt-I/hqdefault.jpg
PLY58dS-x5I,$1000 Nordstrom Gym Clothes Haul! Trying NEW Brands,12-03-2018,14:06:29Z,240149,5786,602,PT8M50S,7260000,530,9,Full Video,https://i.ytimg.com/vi/PLY58dS-x5I/hqdefault.jpg
2eFey5TWs6o,I Tried FREE Sports Bras From Wish.com // Hit or Miss??,05-03-2018,15:00:00Z,498669,10639,319,PT7M42S,7260000,462,8,Full Video,https://i.ytimg.com/vi/2eFey5TWs6o/hqdefault.jpg
