video_id,title,publishedAt,publishtime,views,likes,comments,duration,subscriber_count,duration_seconds,duration_minutes,video_type,thumbnail_url,PublishedDay_Monday,PublishedDay_Saturday,PublishedDay_Sunday,PublishedDay_Thursday,PublishedDay_Tuesday,PublishedDay_Wednesday,Year,Month,Day
EKqrMtjAvQs,Rating “Celebrity” Brands,2022-05-21,15:30:05Z,5751972,91903,3341.0,PT15M36S,7260000,936,16,Full Video,https://i.ytimg.com/vi/EKqrMtjAvQs/hqdefault.jpg,0,1,0,0,0,0,2022,5,21
LdGvFaMo2GU,I Bought Salvaged RETURNS for CHEAP,2022-05-14,14:30:03Z,3767172,76029,2186.0,PT12M8S,7260000,728,12,Full Video,https://i.ytimg.com/vi/LdGvFaMo2GU/hqdefault.jpg,0,1,0,0,0,0,2022,5,14
MU-qNd44_V4,Customizing a Louis Vuitton Bag and GIVING IT AWAY! 🔴 LIVE STREAM 🔴,2022-05-06,00:26:12Z,2144442,17661,1755.0,PT1H56M3S,7260000,6963,116,Full Video,https://i.ytimg.com/vi/MU-qNd44_V4/hqdefault.jpg,0,0,1,0,0,0,2022,5,6
OAZ5UnXLJmw,I Bought the CHEAPEST WEDDING DRESSES Online,2022-04-30,14:30:02Z,3330488,70141,2346.0,PT10M36S,7260000,636,11,Full Video,https://i.ytimg.com/vi/OAZ5UnXLJmw/hqdefault.jpg,0,1,0,0,0,0,2022,4,30
JSzO66Ld-ac,"Making Kardashian $7,000 Swarovski Crystal Boots for CHEAP",2022-04-28,19:37:27Z,46694856,2598356,5347.0,PT53S,7260000,53,1,Shorts,https://i.ytimg.com/vi/JSzO66Ld-ac/hqdefault.jpg,0,0,0,1,0,0,2022,4,28
5W-n9wGenGQ,RUTHLESS REVIEW of YITTY by LIZZO Shapewear (aka fabletics),2022-04-23,14:00:04Z,3555904,84430,3058.0,PT10M27S,7260000,627,10,Full Video,https://i.ytimg.com/vi/5W-n9wGenGQ/hqdefault.jpg,0,1,0,0,0,0,2022,4,23
jKcSlYwAPgg,I Bought NORDSTROM RETURNS for CHEAP,2022-04-09,15:30:05Z,4531219,115188,10757.0,PT12M33S,7260000,753,13,Full Video,https://i.ytimg.com/vi/jKcSlYwAPgg/hqdefault.jpg,0,0,1,0,0,0,2022,4,9
NEE4jUY3Vvs,Rating “YouTuber” Brands,2022-04-03,15:30:04Z,8016021,124961,3811.0,PT18M31S,7260000,1111,19,Full Video,https://i.ytimg.com/vi/NEE4jUY3Vvs/hqdefault.jpg,0,0,0,0,0,0,2022,4,3
a_q76k2iQzA,RUTHLESS REVIEW of Skims Swim,2022-03-27,16:30:02Z,4722813,104302,9148.0,PT8M44S,7260000,524,9,Full Video,https://i.ytimg.com/vi/a_q76k2iQzA/hqdefault.jpg,0,0,1,0,0,0,2022,3,27
UrbkoZZF_IY,I Bought 100 LOST MAIL Packages,2022-03-19,15:30:07Z,10746604,164631,5205.0,PT18M33S,7260000,1113,19,Full Video,https://i.ytimg.com/vi/UrbkoZZF_IY/hqdefault.jpg,0,1,0,0,0,0,2022,3,19
TlkGUad2eWs,I Tested the 5 most VIRAL Tiktok Products,2022-03-05,16:30:34Z,7299858,103033,2734.0,PT12M26S,7260000,746,12,Full Video,https://i.ytimg.com/vi/TlkGUad2eWs/hqdefault.jpg,0,0,0,0,1,0,2022,3,5
ffxo1v5-ZTc,I Won 7 WEDDING DRESSES at an Auction,2022-02-20,17:00:34Z,2851506,60882,2406.0,PT9M8S,7260000,548,9,Full Video,https://i.ytimg.com/vi/ffxo1v5-ZTc/hqdefault.jpg,0,0,1,0,0,0,2022,2,20
0eYbzHQbt5s,I Bought USED TV Show Costumes for CHEAP at THIS STORE,2022-02-13,16:30:01Z,3848717,93863,1955.0,PT10M35S,7260000,635,11,Full Video,https://i.ytimg.com/vi/0eYbzHQbt5s/hqdefault.jpg,0,0,1,0,0,0,2022,2,13
ofqkKDH_LKM,The FAILED and FORGOTTEN Brands of the KARDASHIANS,2022-02-04,16:30:01Z,5738380,86459,2625.0,PT19M47S,7260000,1187,20,Full Video,https://i.ytimg.com/vi/ofqkKDH_LKM/hqdefault.jpg,0,1,0,0,0,0,2022,2,4
KoO3iQZ15SU,I Bought VIRAL Tiktok Dresses,2022-01-27,17:30:01Z,5622095,114930,2403.0,PT9M5S,7260000,545,9,Full Video,https://i.ytimg.com/vi/KoO3iQZ15SU/hqdefault.jpg,0,0,0,1,0,0,2022,1,27
Cg_TkQkfJEA,"I Lost $7,000 on Fake Luxury Items.. or did I?",2022-01-23,16:30:05Z,5593526,130007,3518.0,PT7M34S,7260000,454,8,Full Video,https://i.ytimg.com/vi/Cg_TkQkfJEA/hqdefault.jpg,0,0,1,0,0,0,2022,1,23
KDdfv56T16s,"I Spent $7,000 on LOST CARGO Packages",2022-01-13,16:30:01Z,14969098,256051,11388.0,PT17M35S,7260000,1055,18,Full Video,https://i.ytimg.com/vi/KDdfv56T16s/hqdefault.jpg,0,0,0,1,0,0,2022,1,13
4lalUfDw3S0,I Bought Brands that STOLE my Videos for Ads,2022-01-07,16:45:01Z,4169957,80102,1793.0,PT9M51S,7260000,591,10,Full Video,https://i.ytimg.com/vi/4lalUfDw3S0/hqdefault.jpg,0,0,0,0,0,0,2022,1,7
Ke68Oux8jLg,Everything I KEPT from LOST CARGO 🔴 LIVE STREAM 🔴,2021-12-31,03:17:34Z,1291682,21145,1803.0,PT1H5M8S,7260000,3908,65,Full Video,https://i.ytimg.com/vi/Ke68Oux8jLg/hqdefault.jpg,0,0,0,0,0,0,2021,12,31
AXv4Y87ocLY,I Bought LOST Cargo Packages for CHEAP,2021-12-23,16:31:04Z,10206372,245286,6826.0,PT14M36S,7260000,876,15,Full Video,https://i.ytimg.com/vi/AXv4Y87ocLY/hqdefault.jpg,0,0,0,1,0,0,2021,12,23
aOI06ahysik,I Bought my Favorite MOVIE DRESSES,2021-12-16,17:08:08Z,2202214,63953,2589.0,PT10M25S,7260000,625,10,Full Video,https://i.ytimg.com/vi/aOI06ahysik/hqdefault.jpg,0,0,0,1,0,0,2021,12,16
L6b39RKU5fM,I Bought USED Kardashian Clothes & Recreated THEIR Photos,2021-12-12,16:30:35Z,3613002,85910,2620.0,PT8M20S,7260000,500,8,Full Video,https://i.ytimg.com/vi/L6b39RKU5fM/hqdefault.jpg,0,0,1,0,0,0,2021,12,12
jBn0yaZDJiM,I Bought ACTIVEWEAR Returns for CHEAP,2021-12-05,16:29:47Z,1048108,30260,1889.0,PT8M10S,7260000,490,8,Full Video,https://i.ytimg.com/vi/jBn0yaZDJiM/hqdefault.jpg,0,0,0,0,0,1,2021,12,5
IBZwxcynHMQ,I Bought Tiktok’s WORST Fashion FAILS,2021-12-01,16:30:02Z,4831893,82998,1502.0,PT8M34S,7260000,514,9,Full Video,https://i.ytimg.com/vi/IBZwxcynHMQ/hqdefault.jpg,0,0,0,0,1,0,2021,12,1
S_SYidbU6AQ,RUTHLESS REVIEW of Skims X Fendi,2021-11-25,17:00:02Z,3494862,78573,3602.0,PT9M40S,7260000,580,10,Full Video,https://i.ytimg.com/vi/S_SYidbU6AQ/hqdefault.jpg,0,0,0,1,0,0,2021,11,25
3IozwMqWELI,Black Friday Sales Shopping Guide 🔴 LIVE STREAM 🔴,2021-11-20,19:28:04Z,602116,6618,477.0,PT1H22M1S,7260000,4921,82,Full Video,https://i.ytimg.com/vi/3IozwMqWELI/hqdefault.jpg,0,1,0,0,0,0,2021,11,20
9Tq2xbgsGkM,I Bought PROM DRESS RETURNS for CHEAP,2021-11-18,16:30:17Z,3692040,85651,2908.0,PT10M20S,7260000,620,10,Full Video,https://i.ytimg.com/vi/9Tq2xbgsGkM/hqdefault.jpg,0,0,0,1,0,0,2021,11,18
5xkYEzf6Voo,I Bought BACK my OWN LOST LUGGAGE,2021-11-11,16:30:02Z,5873024,98804,13757.0,PT7M3S,7260000,423,7,Full Video,https://i.ytimg.com/vi/5xkYEzf6Voo/hqdefault.jpg,0,0,0,1,0,0,2021,11,11
Ih8oKtEj5QU,I Bought the 5 most VIRAL Tiktok Products,2021-11-03,15:30:02Z,8295964,176256,5403.0,PT9M50S,7260000,590,10,Full Video,https://i.ytimg.com/vi/Ih8oKtEj5QU/hqdefault.jpg,0,0,0,1,0,0,2021,11,3
386kjSfv3xY,I Bought Iconic MOVIE DRESSES,2021-10-28,15:30:03Z,2839317,77130,7116.0,PT11M9S,7260000,669,11,Full Video,https://i.ytimg.com/vi/386kjSfv3xY/hqdefault.jpg,0,0,0,1,0,0,2021,10,28
z7ntwEVSESQ,Pursue X Hope Review / Launch Party! 🔴 LIVE STREAM 🔴,2021-10-23,19:04:50Z,355241,6905,781.0,PT53M,7260000,3180,53,Full Video,https://i.ytimg.com/vi/z7ntwEVSESQ/hqdefault.jpg,0,1,0,0,0,0,2021,10,23
tB1kJ1FwyA4,"I Spent $2,000 on DIGITAL FASHION from the FUTURE",2021-10-21,15:00:33Z,2434012,48401,1772.0,PT10M36S,7260000,636,11,Full Video,https://i.ytimg.com/vi/tB1kJ1FwyA4/hqdefault.jpg,0,0,0,1,0,0,2021,10,21
QKkPYt4BHZI,I Bought WEDDING DRESS Returns for CHEAP,2021-10-14,14:30:05Z,4522047,85773,3508.0,PT10M46S,7260000,646,11,Full Video,https://i.ytimg.com/vi/QKkPYt4BHZI/hqdefault.jpg,0,0,0,1,0,0,2021,10,14
fF4SNYOwHgs,RUTHLESS REVIEW of Kylie Swim… *a disaster*,2021-10-06,15:00:15Z,5490240,125068,3715.0,PT9M37S,7260000,577,10,Full Video,https://i.ytimg.com/vi/fF4SNYOwHgs/hqdefault.jpg,0,0,0,1,0,0,2021,10,6
VIszvLZem7o,I Bought FAMOUS MOVIE DRESSES,2021-09-22,16:00:31Z,2826315,63036,2167.0,PT9M21S,7260000,561,9,Full Video,https://i.ytimg.com/vi/VIszvLZem7o/hqdefault.jpg,0,0,0,0,0,1,2021,9,22
txFSCmWXC6E,RUTHLESS Review of Gymshark X Whitney Simmons V3 / MEDIUM Size,2021-09-15,14:30:07Z,554165,17621,1945.0,PT12M46S,7260000,766,13,Full Video,https://i.ytimg.com/vi/txFSCmWXC6E/hqdefault.jpg,0,0,0,0,0,1,2021,9,15
R5aeFhrwkVY,I Bought “YouTuber” Products,2021-09-12,16:00:01Z,4335664,62410,3065.0,PT20M58S,7260000,1258,21,Full Video,https://i.ytimg.com/vi/R5aeFhrwkVY/hqdefault.jpg,0,0,0,1,0,0,2021,9,12
53m4nZFH6eU,"Getting Rid of My $100,000 Legging Collection..",2021-08-29,15:30:02Z,1020359,30405,2624.0,PT12M23S,7260000,743,12,Full Video,https://i.ytimg.com/vi/53m4nZFH6eU/hqdefault.jpg,0,0,1,0,0,0,2021,8,29
mjaDmPhgKVk,"RUTHLESS Review of Gymshark - Butterfly, Fleck, and Vital 2.0",2021-08-22,16:30:04Z,690744,19363,2643.0,PT12M46S,7260000,766,13,Full Video,https://i.ytimg.com/vi/mjaDmPhgKVk/hqdefault.jpg,0,0,1,0,0,0,2021,8,22
gkyh34yD8Tg,I Bought the WORST Selling Fashion Nova Items... again,2021-08-15,16:00:02Z,2974734,53100,1275.0,PT8M53S,7260000,533,9,Full Video,https://i.ytimg.com/vi/gkyh34yD8Tg/hqdefault.jpg,0,0,1,0,0,0,2021,8,15
rFpNhSlTRLo,I Bought USED Christine Quinn Clothes! Recreating Selling Sunset Looks,2021-08-08,15:30:01Z,1715201,36248,1100.0,PT8M8S,7260000,488,8,Full Video,https://i.ytimg.com/vi/rFpNhSlTRLo/hqdefault.jpg,0,0,1,0,0,0,2021,8,8
TeP03n_4Hq0,Lululemon Reselling USED Activewear for CHEAP (I got a fake??) Lululemon Like New Review,2021-07-28,15:01:28Z,757730,17470,1942.0,PT8M20S,7260000,500,8,Full Video,https://i.ytimg.com/vi/TeP03n_4Hq0/hqdefault.jpg,0,0,0,0,0,1,2021,7,28
lHNiD7lJo48,The Dark Truth about SHEIN...,2021-07-22,15:43:10Z,2138739,47220,4027.0,PT7M22S,7260000,442,7,Full Video,https://i.ytimg.com/vi/lHNiD7lJo48/hqdefault.jpg,0,0,0,1,0,0,2021,7,22
hi2tesJlLS4,I Bought my Younger Self’s DREAM Wardrobe.. again // Y2K Shopping,2021-07-14,16:00:27Z,1882094,41575,2227.0,PT10M26S,7260000,626,10,Full Video,https://i.ytimg.com/vi/hi2tesJlLS4/hqdefault.jpg,0,0,0,0,0,1,2021,7,14
SIejeNf2hJM,I Bought Viral Tiktok Products,2021-07-07,16:37:18Z,4920058,93487,2573.0,PT10M3S,7260000,603,10,Full Video,https://i.ytimg.com/vi/SIejeNf2hJM/hqdefault.jpg,0,0,0,0,0,1,2021,7,7
cwznjvyrj8I,I Bought USED Kardashian Clothes IN REAL LIFE // New Kardashian Kloset STORE,2021-07-01,14:30:02Z,2328739,50142,1396.0,PT8M52S,7260000,532,9,Full Video,https://i.ytimg.com/vi/cwznjvyrj8I/hqdefault.jpg,0,0,0,1,0,0,2021,7,1
mCtI5r_wXKU,I Bought the WORST Selling ASOS Items,2021-06-27,16:15:01Z,2013998,45890,1632.0,PT8M51S,7260000,531,9,Full Video,https://i.ytimg.com/vi/mCtI5r_wXKU/hqdefault.jpg,0,0,1,0,0,0,2021,6,27
swpH6k_Ih2U,"I Bought ""Lost"" Luggage *how it really works + is it stolen?*",2021-06-23,14:30:26Z,6945890,102361,3341.0,PT13M27S,7260000,807,13,Full Video,https://i.ytimg.com/vi/swpH6k_Ih2U/hqdefault.jpg,0,0,0,0,0,1,2021,6,23
RDsm6JXaDuI,Reworked Clothes Try On ! *Creative Transformations*,2021-06-16,14:29:31Z,675118,22110,2354.0,PT8M8S,7260000,488,8,Full Video,https://i.ytimg.com/vi/RDsm6JXaDuI/hqdefault.jpg,0,0,0,0,0,1,2021,6,16
9whFPYgOO88,Ruthless Review of Buffbunny Collection // Gym and Swim Gear,2021-06-09,14:29:55Z,842431,22449,5413.0,PT14M32S,7260000,872,15,Full Video,https://i.ytimg.com/vi/9whFPYgOO88/hqdefault.jpg,1,0,0,0,0,0,2021,6,9
#NAME?,Window Shopping the WEIRDEST Designer Products,2021-06-06,15:30:06Z,1659302,34355,3060.0,PT11M53S,7260000,713,12,Full Video,https://i.ytimg.com/vi/-Tv0b-irPAg/hqdefault.jpg,0,0,1,0,0,0,2021,6,6
3BzKQ3PYHik,I Bought “FREE” Wish Leggings *disaster*,2021-06-02,14:30:02Z,1614543,33335,1396.0,PT10M21S,7260000,621,10,Full Video,https://i.ytimg.com/vi/3BzKQ3PYHik/hqdefault.jpg,0,1,0,0,0,0,2021,6,2
xDBzGoq-FeY,I Bought my Younger Self’s DREAM Wardrobe/ Y2K Shopping Spree,2021-05-30,15:00:03Z,3426790,61966,5524.0,PT12M55S,7260000,775,13,Full Video,https://i.ytimg.com/vi/xDBzGoq-FeY/hqdefault.jpg,0,0,1,0,0,0,2021,5,30
Dwe0SucZoqY,I Bought Target RETURNS for CHEAP *everything is brand new!?*,2021-05-21,15:00:01Z,4486612,82872,4316.0,PT9M37S,7260000,577,10,Full Video,https://i.ytimg.com/vi/Dwe0SucZoqY/hqdefault.jpg,0,0,0,0,0,0,2021,5,21
cTtLeO0HYis,RENTING Clothes like “Influencers” for CHEAP,2021-05-14,14:07:00Z,1869827,45417,2163.0,PT10M54S,7260000,654,11,Full Video,https://i.ytimg.com/vi/cTtLeO0HYis/hqdefault.jpg,0,0,0,0,0,0,2021,5,14
d90RLiL1-D0,I Bought the WORST Selling Forever 21 Items,2021-05-07,15:15:04Z,2428252,54415,3459.0,PT8M3S,7260000,483,8,Full Video,https://i.ytimg.com/vi/d90RLiL1-D0/hqdefault.jpg,1,0,0,0,0,0,2021,5,7
URAqAF12qFI,Wearing WAIST TRAINER LEGGINGS for a WEEK,2021-04-28,15:15:04Z,3136090,52585,2255.0,PT14M,7260000,840,14,Full Video,https://i.ytimg.com/vi/URAqAF12qFI/hqdefault.jpg,0,0,0,0,0,1,2021,4,28
QfijG-c5-8c,I Bought the UGLIEST Used Kardashian Clothes,2021-04-23,14:45:08Z,5190248,88854,4034.0,PT12M37S,7260000,757,13,Full Video,https://i.ytimg.com/vi/QfijG-c5-8c/hqdefault.jpg,0,0,0,0,0,0,2021,4,23
GfAO_hc38yQ,I Bought from Amazon’s SECRET Outlet // 8 outfits for $150!,2021-04-16,15:00:01Z,3747242,62391,4052.0,PT16M52S,7260000,1012,17,Full Video,https://i.ytimg.com/vi/GfAO_hc38yQ/hqdefault.jpg,0,0,0,0,0,0,2021,4,16
WZYWMS_qCGE,I Bought the WORST Selling Fashion Nova Items,2021-04-07,15:01:04Z,2660443,53556,2500.0,PT9M24S,7260000,564,9,Full Video,https://i.ytimg.com/vi/WZYWMS_qCGE/hqdefault.jpg,0,0,1,0,0,0,2021,4,7
msMUF0wZNeI,"I Bought Celebrity Dress Remakes for CHEAP! *Taylor Swift, Cardi B, Kylie Jenner, Hailey Bieber...",2021-04-02,14:45:03Z,5626346,101199,2704.0,PT10M52S,7260000,652,11,Full Video,https://i.ytimg.com/vi/msMUF0wZNeI/hqdefault.jpg,0,0,0,1,0,0,2021,4,2
H4-9kFkzFlg,RUTHLESS REVIEW - Did Lululemon RUIN the Align Legging?? *New design*,2021-03-29,14:45:49Z,401793,11468,2128.0,PT11M26S,7260000,686,11,Full Video,https://i.ytimg.com/vi/H4-9kFkzFlg/hqdefault.jpg,1,0,0,0,0,0,2021,3,29
nYY_Rx1vgGU,I Bought the WEIRDEST Clothes on INSTAGRAM!! *who wears these?*,2021-03-19,14:30:07Z,2764511,58244,3648.0,PT9M,7260000,540,9,Full Video,https://i.ytimg.com/vi/nYY_Rx1vgGU/hqdefault.jpg,0,0,0,0,0,0,2021,3,19
gc3WdSza4LI,RUTHLESS Review of Buffbunny Swim *Here we go again...*,2021-03-12,15:30:06Z,938216,20923,3447.0,PT9M30S,7260000,570,10,Full Video,https://i.ytimg.com/vi/gc3WdSza4LI/hqdefault.jpg,0,0,0,0,0,0,2021,3,12
H_U29oAqsiw,I Bought Amazon RETURNS for CHEAP!  *disaster*,2021-03-09,15:30:04Z,5995837,109862,4939.0,PT12M30S,7260000,750,12,Full Video,https://i.ytimg.com/vi/H_U29oAqsiw/hqdefault.jpg,0,0,0,0,0,0,2021,3,9
ngYIC_eewG8,IN STORE Color Inverted Shopping!,2021-02-28,15:59:05Z,1935779,34434,1567.0,PT7M16S,7260000,436,7,Full Video,https://i.ytimg.com/vi/ngYIC_eewG8/hqdefault.jpg,0,0,1,0,0,0,2021,2,28
IYT9nh8FWVM,Reviewing Brands I HATE,2021-02-17,15:30:01Z,2904188,57357,2802.0,PT12M37S,7260000,757,13,Full Video,https://i.ytimg.com/vi/IYT9nh8FWVM/hqdefault.jpg,0,0,0,0,0,1,2021,2,17
_9TDa5mqUEQ,I Bought LOST LUGGAGE for CHEAP at THIS STORE...,2021-02-03,15:30:51Z,6053673,130155,3788.0,PT13M52S,7260000,832,14,Full Video,https://i.ytimg.com/vi/_9TDa5mqUEQ/hqdefault.jpg,0,0,0,0,1,0,2021,2,3
wcw9tCzMxzE,I Bought USED Kardashian Clothes! RED CARPET Dresses 👗,2021-01-26,15:15:03Z,6335804,117376,4930.0,PT13M58S,7260000,838,14,Full Video,https://i.ytimg.com/vi/wcw9tCzMxzE/hqdefault.jpg,0,0,0,0,1,0,2021,1,26
#NAME?,RUTHLESS Review of BO+TEE Activewear,2021-01-22,15:39:35Z,558910,13928,1837.0,PT10M41S,7260000,641,11,Full Video,https://i.ytimg.com/vi/-mfigzq3Hp4/hqdefault.jpg,0,0,0,0,0,0,2021,1,22
fkK5w20chKY,Testing 51 PAIRS of JOGGERS and Sweat Sets from 22 Different Brands!,2021-01-18,15:14:07Z,392439,11487,4518.0,PT15M52S,7260000,952,16,Full Video,https://i.ytimg.com/vi/fkK5w20chKY/hqdefault.jpg,1,0,0,0,0,0,2021,1,18
KnLbRnWJTNo,"Rating ""YouTuber"" Products!",2021-01-12,15:00:44Z,3635405,61634,1917.0,PT17M31S,7260000,1051,18,Full Video,https://i.ytimg.com/vi/KnLbRnWJTNo/hqdefault.jpg,0,0,0,0,0,1,2021,1,12
w9Gn2v0EbBg,RUTHLESS Review of Liza Koshy's Activewear Line,2021-01-04,15:45:01Z,727750,16833,972.0,PT10M16S,7260000,616,10,Full Video,https://i.ytimg.com/vi/w9Gn2v0EbBg/hqdefault.jpg,0,0,0,1,0,0,2021,1,4
ruc7eaYpy98,"RUTHLESS REVIEW of Supplement ACTIVEWEAR // Women’s Best, Muscle Nation, MyProtein, Ghost, 1st Phorm",2020-12-29,15:30:02Z,666709,13007,683.0,PT16M14S,7260000,974,16,Full Video,https://i.ytimg.com/vi/ruc7eaYpy98/hqdefault.jpg,0,0,0,0,1,0,2020,12,29
ic4TIgkq-yg,I Bought USED Kardashian Clothes!,2020-12-18,15:30:02Z,9564567,187016,4055.0,PT14M33S,7260000,873,15,Full Video,https://i.ytimg.com/vi/ic4TIgkq-yg/hqdefault.jpg,0,0,0,0,0,0,2020,12,18
SLcmEQZCvc4,Testing 323 PAIRS of LEGGINGS! From 68 Brands!,2020-12-11,16:00:10Z,960590,23886,832.0,PT10M43S,7260000,643,11,Full Video,https://i.ytimg.com/vi/SLcmEQZCvc4/hqdefault.jpg,0,0,0,1,0,0,2020,12,11
#NAME?,Trying Weird Lululemon Trends,2020-12-07,16:50:35Z,1023524,20552,686.0,PT12M7S,7260000,727,12,Full Video,https://i.ytimg.com/vi/-pvEV6FkfaY/hqdefault.jpg,0,0,1,0,0,0,2020,12,7
oeYs4zBuxY8,The Most Flattering Legging EVER! Alphalete Amplify Review,2020-11-26,17:00:15Z,389641,10115,653.0,PT18M2S,7260000,1082,18,Full Video,https://i.ytimg.com/vi/oeYs4zBuxY8/hqdefault.jpg,0,0,0,1,0,0,2020,11,26
sdA5Ii9PCWw,The UGLY TRUTH about OUTLETS: Are they WORTH Your Money??,2020-11-23,19:42:37Z,1105173,22545,2016.0,PT11M12S,7260000,672,11,Full Video,https://i.ytimg.com/vi/sdA5Ii9PCWw/hqdefault.jpg,1,0,0,0,0,0,2020,11,23
QTC-vqKyeVw,I Bought Beyonce's Ivy Park X Adidas Line that sold out in SECONDS.. but it's back today!,2020-11-17,16:04:53Z,866568,26010,887.0,PT8M1S,7260000,481,8,Full Video,https://i.ytimg.com/vi/QTC-vqKyeVw/hqdefault.jpg,0,0,0,0,1,0,2020,11,17
ks6mlC2FhwA,BEST Activewear of 2020,2020-11-13,16:11:59Z,286124,7890,375.0,PT9M23S,7260000,563,9,Full Video,https://i.ytimg.com/vi/ks6mlC2FhwA/hqdefault.jpg,0,0,0,0,0,0,2020,11,13
svRk1HVm0vE,I Bought EVERY Email AD for a Day,2020-11-11,17:00:13Z,1705687,37881,873.0,PT10M46S,7260000,646,11,Full Video,https://i.ytimg.com/vi/svRk1HVm0vE/hqdefault.jpg,0,0,0,0,0,1,2020,11,11
ng40P4mMO3s,"HUGE Lululemon FALL HAUL 🍁 Outerwear, FLARE Legging and Jeans Try On!",2020-11-01,18:04:16Z,220025,5647,523.0,PT8M58S,7260000,538,9,Full Video,https://i.ytimg.com/vi/ng40P4mMO3s/hqdefault.jpg,0,1,0,0,0,0,2020,11,1
Ali1_no4lRc,"WHITNEY SIMMONS X GYMSHARK ""2"" Review: Everything you need to know in 12 minutes",2020-10-28,19:17:01Z,289434,9768,887.0,PT11M19S,7260000,679,11,Full Video,https://i.ytimg.com/vi/Ali1_no4lRc/hqdefault.jpg,0,0,0,0,0,1,2020,10,28
lT8dluU9CbE,Why I Turned Down a Gymshark Contract,2020-10-16,16:20:53Z,648894,23088,10472.0,PT12M49S,7260000,769,13,Full Video,https://i.ytimg.com/vi/lT8dluU9CbE/hqdefault.jpg,0,0,0,0,0,0,2020,10,16
vJy9QhNHL94,Thrifty FALL OUTFITS | Cozy Casual & Athleisure,2020-09-29,16:02:41Z,234197,7022,316.0,PT9M45S,7260000,585,10,Full Video,https://i.ytimg.com/vi/vJy9QhNHL94/hqdefault.jpg,0,0,0,0,1,0,2020,9,29
QvPGvwjmYOY,Testing the BEST Sports Bras for EVERY Workout (or best for lounging cuz THATS equally as important),2020-09-10,14:30:02Z,131666,4484,297.0,PT10M2S,7260000,602,10,Full Video,https://i.ytimg.com/vi/QvPGvwjmYOY/hqdefault.jpg,0,0,0,0,0,0,2020,9,10
2YMZGgW2AIs,"Madelaine Petsch X Fabletics Review // $1,000 of new activewear!!",2020-09-01,17:41:23Z,497867,15443,4621.0,PT11M12S,7260000,672,11,Full Video,https://i.ytimg.com/vi/2YMZGgW2AIs/hqdefault.jpg,0,0,0,1,0,0,2020,9,1
6w89at1Xg20,BuffBunny Collection Review // August 2020,2020-08-22,14:41:59Z,442098,6875,425.0,PT17M42S,7260000,1062,18,Full Video,https://i.ytimg.com/vi/6w89at1Xg20/hqdefault.jpg,0,1,0,0,0,0,2020,8,22
xr154moweF0,I GOT VENEERS!,2020-08-20,16:56:20Z,168096,5895,455.0,PT13M54S,7260000,834,14,Full Video,https://i.ytimg.com/vi/xr154moweF0/hqdefault.jpg,0,0,0,1,0,0,2020,8,20
hAm0WphSqzo,The #1 thing TO BUY from Lululemon,2020-08-17,15:50:47Z,432797,8999,425.0,PT9M36S,7260000,576,10,Full Video,https://i.ytimg.com/vi/hAm0WphSqzo/hqdefault.jpg,1,0,0,0,0,0,2020,8,17
aVsBAWkstz0,More SHEER Leggings from Alphalete,2020-08-15,12:17:12Z,158804,4814,352.0,PT12M2S,7260000,722,12,Full Video,https://i.ytimg.com/vi/aVsBAWkstz0/hqdefault.jpg,0,1,0,0,0,0,2020,8,15
pTZL8VMwxUs,Amazon's Own Activewear! Jeff Bezos is coming for my closet..,2020-08-09,16:00:13Z,256980,8254,376.0,PT8M31S,7260000,511,9,Full Video,https://i.ytimg.com/vi/pTZL8VMwxUs/hqdefault.jpg,0,0,0,0,1,0,2020,8,9
ADut15VA41Y,Why I Hate SHEIN,2020-08-01,15:15:00Z,3761437,71383,3855.0,PT13M42S,7260000,822,14,Full Video,https://i.ytimg.com/vi/ADut15VA41Y/hqdefault.jpg,0,0,0,0,0,1,2020,8,1
J3UJECLW0Yc,Shopping in the Men's Section,2020-07-26,16:30:33Z,407279,12033,440.0,PT9M41S,7260000,581,10,Full Video,https://i.ytimg.com/vi/J3UJECLW0Yc/hqdefault.jpg,0,0,1,0,0,0,2020,7,26
rB_irhVy8NU,Testing VIRAL TIKTOK Clothing Hacks,2020-07-22,14:30:07Z,1306516,30553,533.0,PT8M20S,7260000,500,8,Full Video,https://i.ytimg.com/vi/rB_irhVy8NU/hqdefault.jpg,0,0,0,0,0,1,2020,7,22
Fe4Jomlp3t0,I Bought Lost Luggage Items for CHEAP,2020-07-19,15:30:11Z,1987094,39681,1181.0,PT11M7S,7260000,667,11,Full Video,https://i.ytimg.com/vi/Fe4Jomlp3t0/hqdefault.jpg,0,0,1,0,0,0,2020,7,19
WVxcmVL90rE,I Bought the WEIRDEST Stuff from the Gymshark Website...,2020-07-12,15:15:01Z,1128104,23288,562.0,PT12M24S,7260000,744,12,Full Video,https://i.ytimg.com/vi/WVxcmVL90rE/hqdefault.jpg,1,0,0,0,0,0,2020,7,12
4F-4ztwf5Ro,Buffbunny Collection - Then VS Now,2020-07-04,15:48:07Z,168147,5109,306.0,PT11M14S,7260000,674,11,Full Video,https://i.ytimg.com/vi/4F-4ztwf5Ro/hqdefault.jpg,0,0,0,0,1,0,2020,7,4
48NixaRiNu4,Testing the VIRAL Tiktok leggings! *not what I expected*,2020-06-29,17:51:21Z,392100,7937,473.0,PT10M44S,7260000,644,11,Full Video,https://i.ytimg.com/vi/48NixaRiNu4/hqdefault.jpg,1,0,0,0,0,0,2020,6,29
